idx,case,Activity,timestamp,lifecycle,ApplicationType,LoanGoal,RequestedAmount,MonthlyCost,resource,Selected,EventID,OfferID,FirstWithdrawalAmount,Action,Accepted,CreditScore,NumberOfTerms,EventOrigin,OfferedAmount,EventIDraw
229637,Application_1000339879,A_Create Application,2016-03-17T13:57:10.159+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_1,Unknown,Application_1000339879,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Application,Unknown,Application_1000339879
229638,Application_1000339879,A_Submitted,2016-03-17T13:57:10.201+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_1,Unknown,ApplState_778367888,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_778367888
229639,Application_1000339879,W_Handle leads,2016-03-17T13:57:10.478+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_1,Unknown,Workitem_1463338913,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1463338913
229640,Application_1000339879,W_Handle leads,2016-03-17T13:58:21.610+0100,WITHDRAW,New credit,Existing loan takeover,37500.0,Unknown,User_1,Unknown,Workitem_2039736457,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2039736457
229641,Application_1000339879,W_Complete application,2016-03-17T13:58:21.619+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_1,Unknown,Workitem_1636332312,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1636332312
229642,Application_1000339879,A_Concept,2016-03-17T13:58:21.623+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_1,Unknown,ApplState_454356197,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_454356197
229643,Application_1000339879,W_Complete application,2016-03-18T09:11:55.414+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,Workitem_201257866,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_201257866
229644,Application_1000339879,A_Accepted,2016-03-18T09:25:20.591+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,ApplState_2061518870,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_2061518870
229645,Application_1000339879,O_Create Offer,2016-03-18T09:30:18.800+0100,COMPLETE,New credit,Existing loan takeover,37500.0,375.0,User_28,True,Offer_542912001,Offer_542912001,0.0,Created,True,798.0,126.0,Offer,37500.0,Offer_542912001
229646,Application_1000339879,O_Created,2016-03-18T09:30:20.598+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,OfferState_665048493,Offer_542912001,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_665048493
229647,Application_1000339879,O_Sent (mail and online),2016-03-18T09:31:53.169+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,OfferState_880769548,Offer_542912001,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_880769548
229648,Application_1000339879,W_Complete application,2016-03-18T09:31:53.188+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,Workitem_1267339036,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1267339036
229649,Application_1000339879,W_Call after offers,2016-03-18T09:31:53.197+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,Workitem_2130572174,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2130572174
229650,Application_1000339879,W_Call after offers,2016-03-18T09:31:53.199+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,Workitem_1915767980,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1915767980
229651,Application_1000339879,A_Complete,2016-03-18T09:31:53.211+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,ApplState_947494278,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_947494278
229652,Application_1000339879,W_Call after offers,2016-03-18T09:42:00.674+0100,SUSPEND,New credit,Existing loan takeover,37500.0,Unknown,User_28,Unknown,Workitem_544453470,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_544453470
229653,Application_1000339879,W_Call after offers,2016-03-22T09:08:00.891+0100,RESUME,New credit,Existing loan takeover,37500.0,Unknown,User_3,Unknown,Workitem_1219926621,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1219926621
229654,Application_1000339879,W_Call after offers,2016-03-22T09:08:24.043+0100,SUSPEND,New credit,Existing loan takeover,37500.0,Unknown,User_3,Unknown,Workitem_1851168494,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1851168494
229655,Application_1000339879,W_Call after offers,2016-03-23T09:16:03.328+0100,ATE_ABORT,New credit,Existing loan takeover,37500.0,Unknown,User_119,Unknown,Workitem_559018372,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_559018372
229656,Application_1000339879,W_Validate application,2016-03-23T09:16:03.337+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_119,Unknown,Workitem_1355253548,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1355253548
229657,Application_1000339879,W_Validate application,2016-03-23T09:16:03.339+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_119,Unknown,Workitem_1805684947,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1805684947
229658,Application_1000339879,A_Validating,2016-03-23T09:16:04.305+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_119,Unknown,ApplState_1176191956,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1176191956
229659,Application_1000339879,O_Returned,2016-03-23T09:16:16.631+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_119,Unknown,OfferState_1462289488,Offer_542912001,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1462289488
229660,Application_1000339879,W_Validate application,2016-03-23T09:18:09.552+0100,SUSPEND,New credit,Existing loan takeover,37500.0,Unknown,User_119,Unknown,Workitem_742207666,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_742207666
229661,Application_1000339879,W_Validate application,2016-03-23T09:53:43.072+0100,RESUME,New credit,Existing loan takeover,37500.0,Unknown,User_29,Unknown,Workitem_1024585626,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1024585626
229662,Application_1000339879,W_Validate application,2016-03-23T10:06:31.970+0100,SUSPEND,New credit,Existing loan takeover,37500.0,Unknown,User_29,Unknown,Workitem_1154023522,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1154023522
229663,Application_1000339879,W_Validate application,2016-03-28T11:26:02.896+0100,RESUME,New credit,Existing loan takeover,37500.0,Unknown,User_75,Unknown,Workitem_1206681080,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1206681080
229664,Application_1000339879,W_Validate application,2016-03-28T13:11:04.452+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_75,Unknown,Workitem_714224027,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_714224027
229665,Application_1000339879,W_Validate application,2016-03-28T13:35:50.431+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_75,Unknown,Workitem_1680096440,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1680096440
229666,Application_1000339879,W_Call incomplete files,2016-03-28T13:35:50.438+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_75,Unknown,Workitem_378540653,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_378540653
229667,Application_1000339879,W_Call incomplete files,2016-03-28T13:35:50.441+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_75,Unknown,Workitem_114334483,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_114334483
229668,Application_1000339879,A_Incomplete,2016-03-28T13:35:50.445+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_75,Unknown,ApplState_1375801582,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1375801582
229669,Application_1000339879,W_Call incomplete files,2016-03-28T13:35:57.628+0100,SUSPEND,New credit,Existing loan takeover,37500.0,Unknown,User_75,Unknown,Workitem_1517694086,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1517694086
229670,Application_1000339879,W_Call incomplete files,2016-03-28T13:36:22.816+0100,RESUME,New credit,Existing loan takeover,37500.0,Unknown,User_24,Unknown,Workitem_2014803297,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2014803297
229671,Application_1000339879,W_Call incomplete files,2016-03-28T13:44:11.112+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_24,Unknown,Workitem_393750298,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_393750298
229672,Application_1000339879,W_Validate application,2016-03-28T13:44:11.119+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_24,Unknown,Workitem_608506541,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_608506541
229673,Application_1000339879,W_Validate application,2016-03-28T13:44:11.121+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_24,Unknown,Workitem_1745965918,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1745965918
229674,Application_1000339879,A_Validating,2016-03-28T13:44:11.191+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_24,Unknown,ApplState_1488329656,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1488329656
229675,Application_1000339879,W_Validate application,2016-03-28T13:44:27.298+0100,SUSPEND,New credit,Existing loan takeover,37500.0,Unknown,User_24,Unknown,Workitem_1012793855,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1012793855
229676,Application_1000339879,W_Validate application,2016-03-29T10:41:56.843+0100,ATE_ABORT,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,Workitem_1254489452,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1254489452
229677,Application_1000339879,W_Call incomplete files,2016-03-29T10:41:56.855+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,Workitem_584146907,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_584146907
229678,Application_1000339879,W_Call incomplete files,2016-03-29T10:41:56.881+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,Workitem_891813530,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_891813530
229679,Application_1000339879,A_Incomplete,2016-03-29T10:41:56.884+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,ApplState_388982379,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_388982379
229680,Application_1000339879,W_Call incomplete files,2016-03-29T10:42:04.263+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,Workitem_182679031,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_182679031
229681,Application_1000339879,W_Validate application,2016-03-29T10:42:04.276+0100,SCHEDULE,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,Workitem_279491890,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_279491890
229682,Application_1000339879,W_Validate application,2016-03-29T10:42:04.279+0100,START,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,Workitem_1462852112,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1462852112
229683,Application_1000339879,A_Validating,2016-03-29T10:42:04.358+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,ApplState_1462835383,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1462835383
229684,Application_1000339879,W_Validate application,2016-03-29T10:42:25.151+0100,SUSPEND,New credit,Existing loan takeover,37500.0,Unknown,User_25,Unknown,Workitem_1272607538,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1272607538
229685,Application_1000339879,O_Accepted,2016-03-30T11:11:48.591+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_87,Unknown,OfferState_1469594792,Offer_542912001,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1469594792
229686,Application_1000339879,A_Pending,2016-03-30T11:11:48.596+0100,COMPLETE,New credit,Existing loan takeover,37500.0,Unknown,User_87,Unknown,ApplState_244543723,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_244543723
229687,Application_1000339879,W_Validate application,2016-03-30T11:11:48.600+0100,ATE_ABORT,New credit,Existing loan takeover,37500.0,Unknown,User_87,Unknown,Workitem_784695087,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_784695087
166814,Application_100034150,A_Create Application,2016-02-26T09:17:08.702+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_1,Unknown,Application_100034150,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Application,Unknown,Application_100034150
166815,Application_100034150,A_Submitted,2016-02-26T09:17:08.781+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_1,Unknown,ApplState_1876536887,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1876536887
166816,Application_100034150,W_Handle leads,2016-02-26T09:17:09.360+0100,SCHEDULE,New credit,Existing loan takeover,5000.0,Unknown,User_1,Unknown,Workitem_1857743533,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1857743533
166817,Application_100034150,W_Handle leads,2016-02-26T10:18:19.304+0100,START,New credit,Existing loan takeover,5000.0,Unknown,User_5,Unknown,Workitem_1381927478,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1381927478
166818,Application_100034150,W_Handle leads,2016-02-26T10:18:43.550+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_5,Unknown,Workitem_1723165043,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1723165043
166819,Application_100034150,W_Complete application,2016-02-26T10:18:43.560+0100,SCHEDULE,New credit,Existing loan takeover,5000.0,Unknown,User_5,Unknown,Workitem_744693303,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_744693303
166820,Application_100034150,W_Complete application,2016-02-26T10:18:43.564+0100,START,New credit,Existing loan takeover,5000.0,Unknown,User_5,Unknown,Workitem_2126459977,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_2126459977
166821,Application_100034150,A_Concept,2016-02-26T10:18:43.569+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_5,Unknown,ApplState_1045140397,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1045140397
166822,Application_100034150,W_Complete application,2016-02-26T10:19:16.550+0100,SUSPEND,New credit,Existing loan takeover,5000.0,Unknown,User_5,Unknown,Workitem_1786606410,Unknown,Unknown,Released,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1786606410
166823,Application_100034150,W_Complete application,2016-02-26T14:55:11.657+0100,RESUME,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,Workitem_1908834757,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1908834757
166824,Application_100034150,A_Accepted,2016-02-26T14:58:59.293+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,ApplState_725477399,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_725477399
166825,Application_100034150,O_Create Offer,2016-02-26T15:00:45.194+0100,COMPLETE,New credit,Existing loan takeover,5000.0,56.3,User_37,True,Offer_666717447,Offer_666717447,577.0,Created,False,824.0,120.0,Offer,5000.0,Offer_666717447
166826,Application_100034150,O_Created,2016-02-26T15:00:46.702+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,OfferState_1385960867,Offer_666717447,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_1385960867
166827,Application_100034150,O_Sent (mail and online),2016-02-26T15:01:56.153+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,OfferState_395812187,Offer_666717447,Unknown,statechange,Unknown,Unknown,Unknown,Offer,Unknown,OfferState_395812187
166828,Application_100034150,W_Complete application,2016-02-26T15:01:56.176+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,Workitem_696915332,Unknown,Unknown,Deleted,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_696915332
166829,Application_100034150,W_Call after offers,2016-02-26T15:01:56.215+0100,SCHEDULE,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,Workitem_1785134926,Unknown,Unknown,Created,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1785134926
166830,Application_100034150,W_Call after offers,2016-02-26T15:01:56.224+0100,START,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,Workitem_1461117422,Unknown,Unknown,Obtained,Unknown,Unknown,Unknown,Workflow,Unknown,Workitem_1461117422
166831,Application_100034150,A_Complete,2016-02-26T15:01:56.237+0100,COMPLETE,New credit,Existing loan takeover,5000.0,Unknown,User_37,Unknown,ApplState_1870412122,Unknown,Unknown,statechange,Unknown,Unknown,Unknown,Application,Unknown,ApplState_1870412122
